index,age,gender,income,edu,city,smartphone,sns,movieNm,theaterNm,newspaper
7493,43,1,1,4,1,1,1,0,0,2
9795,57,1,10,5,1,1,1,3,0,1
9551,58,2,11,5,1,1,2,0,0,1
7015,71,2,4,2,2,1,2,0,0,1
8825,80,2,2,2,1,0,2,0,0,2
9979,46,1,7,4,1,1,1,0,0,2
4382,72,2,2,2,1,0,2,0,0,2
6475,20,1,1,5,1,1,1,6,0,1
1523,49,1,7,4,1,1,2,0,0,1
4628,34,1,6,5,1,1,2,2,0,2
6317,18,2,1,4,1,1,1,3,0,1
7045,95,1,2,2,2,1,2,0,0,2
4494,46,2,4,5,1,1,2,2,0,1
2863,61,1,6,4,1,1,1,1,0,1
946,73,2,2,2,1,1,2,0,0,2
4496,60,2,1,4,1,1,2,2,0,1
701,42,2,7,4,1,1,1,5,0,2
2372,47,1,7,4,1,1,1,20,0,1
10112,38,2,1,5,1,1,2,5,0,1
4785,20,2,1,5,1,1,2,7,2,2
6713,15,1,1,3,1,1,2,0,0,1
2667,49,1,12,5,1,1,1,5,0,1
4026,54,1,4,4,1,1,1,0,0,1
9004,55,1,12,4,1,1,2,0,0,2
895,29,2,7,5,1,1,1,4,1,2
7479,43,1,5,4,1,1,1,3,0,1
3882,11,1,1,2,1,1,1,6,0,1
792,57,2,8,5,1,1,2,2,1,1
5413,71,2,3,3,1,0,2,0,0,2
6434,61,1,6,4,1,1,2,0,0,1
2194,78,2,1,2,2,0,2,0,0,2
3214,55,2,4,4,1,1,2,3,0,1
2278,78,1,3,3,1,0,2,0,0,2
3316,56,2,4,3,1,1,1,1,0,1
10373,12,1,1,2,1,1,1,1,0,2
2532,46,2,3,4,1,1,1,0,0,1
4555,44,1,16,4,1,1,1,2,0,1
1222,17,1,1,4,1,1,1,10,0,2
1061,24,1,5,4,1,1,1,5,1,1
6481,65,1,5,4,1,1,2,0,0,1
1802,57,1,9,4,1,1,2,1,0,1
6694,23,1,1,5,1,1,1,13,0,1
2224,47,2,1,4,2,1,1,2,0,2
3077,57,2,3,4,1,1,1,5,0,2
7488,20,1,5,4,1,1,1,10,0,2
9740,22,1,3,5,1,1,1,5,1,2
5055,53,1,9,4,1,1,1,3,0,1
4574,51,1,6,4,1,1,2,0,0,1
9665,12,2,1,2,1,1,2,10,0,2
10133,13,2,1,3,1,1,1,10,0,2
8786,51,2,6,5,1,1,2,1,0,1
8686,55,1,13,5,1,1,1,2,0,1
9941,19,2,1,5,1,1,1,5,0,1
7775,69,1,4,3,1,0,2,0,0,2
2020,38,2,5,4,1,1,1,5,0,1
2329,19,1,1,4,1,1,1,3,0,2
6876,50,1,1,4,2,1,2,2,0,1
9942,17,1,1,4,1,1,1,5,2,1
8260,22,2,4,4,1,1,1,5,0,2
9241,29,2,8,5,1,1,1,5,4,1
4127,46,1,7,5,1,1,2,2,0,2
7863,39,1,6,5,2,1,1,6,1,1
6169,18,2,1,4,2,1,2,0,0,1
8267,53,2,1,4,1,1,2,4,0,2
7934,43,1,9,5,1,1,1,10,1,1
5826,72,1,3,4,1,1,2,6,0,1
4292,21,1,5,4,1,1,1,5,0,1
4301,24,2,5,5,1,1,1,6,0,1
5339,43,1,7,5,1,1,2,2,0,1
928,80,2,1,2,1,0,2,0,0,2
1380,22,2,2,5,1,1,1,4,0,1
7828,17,2,1,4,1,1,1,1,0,2
8363,49,2,4,5,1,1,1,3,0,2
3969,66,1,4,3,1,0,2,0,0,2
7714,85,2,1,2,1,0,2,0,0,2
10713,79,2,1,4,1,1,2,0,0,2
9401,39,2,1,4,1,1,1,4,0,1
9966,47,1,10,5,1,1,1,3,0,1
10286,50,1,8,4,1,1,2,2,0,1
7870,66,1,4,4,2,1,1,0,0,1
3107,22,1,1,5,1,1,1,5,0,1
3309,63,1,3,2,1,0,2,3,0,2
3526,63,1,6,4,1,1,1,5,0,1
8546,28,1,9,5,1,1,1,3,0,1
6468,22,1,1,5,1,1,1,5,0,1
2581,32,1,7,4,1,1,2,0,0,1
485,49,1,7,5,1,1,1,3,0,2
344,24,2,6,5,1,1,1,3,0,1
2658,52,2,1,4,2,1,2,3,1,1
3612,39,1,8,5,1,1,2,10,0,1
384,47,2,7,5,1,1,2,0,0,2
9741,38,1,7,5,1,1,1,3,2,1
3618,69,1,10,5,1,1,1,3,1,2
10527,77,2,2,2,1,1,2,0,0,2
9049,57,1,12,5,1,1,1,3,0,1
1915,69,2,1,3,1,1,2,0,0,2
5673,79,2,1,2,2, ,2,0,0,2
4036,43,1,8,5,1,1,1,1,0,2
8878,58,2,6,4,1,1,1,0,0,2
9155,21,1,6,5,1,1,1,0,0,1
4413,21,2,1,5,1,1,1,2,0,1
3026,49,1,5,5,1,1,2,0,0,1
3537,51,2,1,4,1,1,1,6,1,1
6164,79,1,4,4,1,1,2,0,0,2
6549,83,2,2,2,2,1,2,0,0,2
5011,26,2,1,5,1,1,2,20,0,2
1532,46,2,7,4,1,1,2,0,0,1
5265,60,1,1,4,1,1,2,0,0,2
3851,64,2,1,4,1,1,2,0,0,1
10742,25,2,5,5,1,1,1,15,0,2
413,42,1,13,6,1,1,1,6,2,1
10829,14,1,1,3,1,1,1,5,0,2
9799,45,2,6,5,1,1,1,3,0,1
4457,58,1,8,5,1,1,1,0,0,1
3792,71,2,2,2,1,0,2,0,0,2
10315,73,2,2,2,1,0,2,0,0,2
10390,21,2,1,5,1,1,1,30,0,2
7936,13,2,1,3,1,1,1,8,0,2
9947,43,1,11,4,1,1,2,3,2,1
3742,30,1,6,5,1,1,1,4,0,1
1168,42,1,8,5,1,1,1,2,0,1
10219,11,2,1,2,1, ,2,3,1,2
7743,85,2,1,2,2,0,2,0,0,2
5321,66,2,2,2,1,0,2,0,0,2
8698,52,2,1,4,1,1,1,3,0,1
4285,81,1,2,5,1,1,1,0,0,1
5076,47,2,1,5,1,1,1,5,1,1
1502,43,1,9,5,1,1,1,6,0,2
9231,55,1,9,5,1,1,2,2,0,1
1471,60,1,6,4,1,1,2,2,0,2
2205,14,2,1,3,1,1,1,4,0,2
9913,54,1,10,5,1,1,1,0,0,1
5256,20,2,1,5,1,1,1,3,0,1
8303,26,1,6,5,1,1,1,2,0,1
3069,11,1,1,2,1,1,2,0,0,1
7681,71,2,1,2,1,1,2,0,0,2
4939,72,1,3,2,1,0,2,0,0,2
5338,81,2,1,3,1,1,2,0,0,2
7009,66,2,2,2,2,1,2,0,0,1
5890,75,2,2,2,2,0,2,0,0,2
1849,27,2,5,5,2,1,1,4,1,1
6119,41,1,7,5,2,1,1,0,0,2
9595,60,1,7,4,1,1,2,0,0,2
7744,28,2,1,5,2,1,1,4,0,1
10046,38,2,1,5,1,1,2,5,1,1
6395,72,1,4,3,1,0,2,0,0,2
4083,87,2,1,3,1,1,2,0,0,2
5611,8,1,1,2,1, ,2,3,0,2
1575,39,2,5,4,1,1,1,12,0,1
3241,51,1,5,4,1,1,2,0,0,1
4070,7,2,1,2,2, ,2,0,0,2
4911,16,1,1,4,1,1,1,5,1,2
8898,62,1,6,4,1,1,2,1,0,2
1762,43,2,1,4,1,1,1,6,1,1
172,57,1,18,5,1,1,1,5,0,1
2570,15,1,1,3,1,1,1,2,1,1
3678,64,2,2,3,1,1,2,0,0,2
7264,88,2,2,2,1, ,2,0,0,2
2681,46,2,4,4,1,1,1,2,0,1
9046,56,2,1,5,1,1,2,10,0,1
4749,56,2,5,4,1,1,2,3,0,2
4090,75,2,1,2,1,0,2,0,0,2
5778,78,2,2,2,1,0,2,0,0,2
4978,56,2,1,4,1,1,1,2,1,1
7655,55,2,4,4,1,1,2,2,0,1
1377,42,2,7,5,1,1,1,4,0,1
3785,63,2,5,4,1,1,2,0,0,2
6080,41,1,7,4,2,1,2,10,0,1
1834,34,2,5,5,1,1,1,10,0,1
10661,88,2,2,2,1,1,2,0,0,2
5110,41,2,1,5,1,1,2,3,1,1
1451,27,1,1,5,1,1,1,15,0,1
9762,9,1,1,2,1,1,2,2,0,2
9124,29,2,8,5,1,1,2,7,0,2
10250,46,2,6,5,1,1,1,2,2,2
8353,82,2,1,4,1,0,2,1,0,2
8088,18,1,1,4,2,1,1,1,0,2
3909,82,2,2,2,1,0,2,0,0,2
7048,65,2,2,2,2,1,2,0,0,1
6899,63,1,4,4,2,1,2,0,0,1
6862,72,2,4,2,1,1,2,0,0,2
6831,75,1,3,2,1,0,2,0,0,2
4391,36,2,1,4,1,1,2,2,0,1
5356,19,1,1,5,1,1,1,20,0,1
7927,42,2,5,5,1,1,1,3,0,1
1868,49,2,4,4,1,1,2,0,0,1
7986,42,2,3,4,1,1,1,2,0,1
1278,63,1,5,2,1,1,2,0,0,1
1647,75,2,3,2,1, ,2,0,0,2
9425,13,2,1,3,1,1,1,3,0,1
8496,49,1,8,5,1,1,2,4,0,1
8068,39,2,1,5,2,1,1,0,0,1
6106,38,2,1,5,1,1,2,1,0,2
3301,82,2,2,2,1,0,2,0,0,2
3984,59,1,8,5,1,1,2,0,0,2
1544,48,2,16,5,1,1,2,10,4,2
1673,65,2,6,4,1,1,2,1,0,2
4992,57,1,6,4,1,1,2,3,0,1
8232,41,1,7,5,1,1,1,0,0,1
980,56,1,7,5,1,1,2,4,0,2
673,68,2,1,3,1,1,2,0,0,1
8725,39,1,8,5,1,1,1,1,0,1
9156,54,2,5,4,1,1,1,0,0,2
1135,8,1,1,2,1,0,2,3,1,2
4721,24,1,1,5,1,1,1,4,0,1
2869,64,1,8,5,1,1,1,1,0,1
1614,15,2,1,3,1,1,1,6,0,2
4553,83,2,2,2,1,0,2,0,0,2
10786,60,2,1,3,1,1,2,0,0,1
315,56,1,7,5,1,1,2,2,1,1
9642,51,1,10,4,1,1,2,3,0,1
4213,86,1,3,4,1,1,2,0,0,2
4456,59,2,3,4,1,1,2,5,2,2
7827,44,1,7,4,1,1,1,0,0,2
4936,70,2,1,2,1,1,2,0,0,2
5108,43,2,5,4,1,1,2,5,0,1
1950,67,2,4,5,1,1,2,2,0,1
10019,54,1,8,4,1,1,2,2,0,1
7278,11,2,1,2,1,1,1,2,0,2
3118,10,1,1,2,1,1,1,3,0,2
4621,49,2,3,4,1,1,2,2,0,1
4395,54,1,8,4,1,1,2,3,0,1
8832,52,2,5,4,1,1,1,5,0,2
7426,45,1,7,5,2,1,2,3,0,1
9682,48,2,6,4,1,1,2,2,0,1
6905,62,2,1,3,2,1,1,0,0,1
520,47,1,6,5,1,1,2,0,0,2
8478,52,2,1,4,1,1,2,2,0,1
3884,39,2,1,5,1,1,2,2,1,1
61,64,1,3,4,1,1,2,0,0,2
5747,58,1,4,4,1,1,2,0,0,1
3912,50,1,5,4,1,1,2,0,0,2
10747,60,2,3,4,1,1,1,10,0,2
3348,21,1,1,5,1,1,1,5,0,1
8585,51,2,1,4,1,1,2,1,0,1
5816,61,1,7,4,1,1,2,0,0,2
6531,83,2,3,2,2,1,2,0,0,2
5528,59,2,1,4,2,1,2,0,0,1
2769,71,2,1,3,1,1,2,2,0,2
1818,54,1,5,5,1,1,2,2,0,2
2887,13,2,1,3,1,1,1,3,0,1
5769,76,2,3,2,1,0,2,0,0,2
2520,65,1,5,3,1,0,2,0,0,2
2938,28,2,5,5,1,1,1,10,0,1
10704,51,1,9,5,1,1,1,2,0,1
10389,49,1,7,4,1,1,2,5,0,1
3949,45,2,8,5,1,1,2,0,0,1
2394,45,1,8,5,1,1,1,3,1,1
4203,45,1,6,4,1,1,1,0,0,1
7229,75,1,1,2,1,1,2,0,0,2
3875,46,1,6,5,1,1,1,3,0,1
7051,72,2,2,3,2,0,2,0,0,2
5340,41,2,5,5,1,1,2,0,0,1
3624,32,2,8,5,1,1,2,10,0,1
6373,62,2,5,3,1,1,2,0,0,1
5901,71,1,4,3,1,1,2,0,0,2
313,44,1,13,5,1,1,2,1,0,2
2011,17,2,1,4,1,1,2,4,0,2
4075,20,2,1,5,2,1,1,7,0,1
10812,54,1,9,5,1,1,1,5,0,1
3313,81,1,3,2,1,0,2,0,0,1
2582,28,2,8,4,1,1,1,0,0,1
3989,52,2,1,5,1,1,2,0,0,2
6690,77,1,4,4,1,1,2,0,0,2
10262,68,2,3,4,1,1,2,7,0,2
81,38,1,8,4,2,1,2,0,0,1
6033,17,2,1,4,1,1,1,10,0,1
4187,62,1,5,4,1,1,1,2,0,1
7494,74,1,1,2,1,1,2,0,0,2
8607,32,1,8,4,1,1,2,1,2,1
9261,17,2,1,4,1,1,2,3,1,1
8844,36,1,8,5,1,1,1,0,0,1
3302,54,1,17,5,1,1,1,5,0,1
6269,61,1,5,4,1,1,2,0,0,2
6628,53,2,1,4,1,1,2,2,0,1
5923,77,2,3,2,1,0,2,0,0,2
879,52,2,5,4,1,1,1,0,0,1
4675,39,1,8,4,1,1,1,5,0,1
4468,37,2,6,5,1,1,1,3,0,2
6818,23,1,1,5,1,1,1,3,0,1
4034,65,1,5,4,1,1,2,4,0,2
4731,18,1,1,4,1,1,1,0,0,1
4807,87,1,3,2,1,0,2,0,0,2
2787,59,1,4,4,1,1,2,0,0,1
1990,60,1,7,3,1,1,2,0,0,2
2191,19,2,1,4,1,1,1,3,0,1
2872,29,1,6,5,1,1,1,3,0,1
7762,63,1,4,4,2,1,2,0,0,2
6129,18,2,1,4,1,1,1,2,0,2
2101,31,2,7,5,1,1,1,2,0,1
10230,38,2,1,5,1,1,2,0,0,1
8246,39,2,6,4,1,1,1,6,0,1
1397,64,1,6,4,1,1,2,0,0,2
4586,50,2,1,4,1,1,2,3,0,2
7718,70,2,1,2,2,1,2,0,0,2
1919,47,2,4,4,1,1,1,20,0,2
8989,31,1,8,5,1,1,1,1,0,1
9831,43,1,6,4,1,1,2,0,0,2
9,12,2,1,2,1,1,2,3,0,2
4343,83,2,1,2,1,0,2,0,0,2
10333,36,2,3,5,1,1,1,2,0,1
6148,55,1,7,4,1,1,2,2,0,2
10513,70,2,1,2,2,0,2,0,0,2
3662,85,2,1,2,1,0,2,0,0,2
6629,32,1,6,5,1,1,1,5,0,1
3306,46,1,7,4,1,1,1,5,0,1
10347,7,2,1,2,1,1,2,4,0,2
6761,77,1,4,2,1,1,2,0,0,2
2933,46,1,8,4,1,1,1,3,0,1
5196,63,2,2,4,1,1,2,0,0,1
1588,51,1,7,5,1,1,2,0,0,2
1538,52,1,9,5,1,1,1,4,0,2
10323,65,2,3,2,1,1,2,0,0,2
1623,60,1,7,4,1,1,2,0,0,1
4680,61,2,1,4,1,1,2,0,0,2
2592,76,1,4,4,1,1,2,10,0,1
4857,56,1,8,6,1,1,2,5,2,2
10567,17,1,1,4,1,1,1,2,0,1
6343,35,1,8,5,1,1,1,12,0,1
7666,70,2,4,2,1,0,2,0,0,2
10067,19,2,1,5,1,1,1,15,1,1
1779,47,1,10,4,1,1,1,2,0,1
7312,28,2,1,5,1,1,1,2,0,1
3561,29,1,5,5,1,2,1,3,1,1
566,36,2,5,4,1,1,2,5,1,1
8172,23,2,5,5,1,1,1,10,0,2
1745,65,2,2,4,1,1,1,5,2,2
5473,54,1,6,4,1,1,2,0,0,1
7073,80,1,3,2,2, ,2,0,0,2
9316,32,2,7,5,1,1,1,3,0,1
9880,23,2,1,5,1,1,1,5,1,1
7227,29,2,7,5,1,1,1,4,2,1
1291,57,1,7,4,1,1,2,0,0,2
1816,30,2,7,5,1,1,1,4,0,2
402,46,2,1,4,1,1,2,8,2,1
10355,6,1,1,1,1, ,2,0,0,2
2352,46,2,7,5,1,1,1,2,0,1
4972,14,1,1,3,1,1,1,4,1,2
5569,67,1,3,3,2,0,2,0,0,2
3286,37,2,1,5,1,1,1,4,0,1
7006,55,2,3,3,2,1,1,0,0,1
5829,46,1,8,4,1,1,2,0,0,2
4320,19,1,1,5,1,1,1,6,0,2
9244,57,1,7,5,1,1,2,1,0,1
10354,8,2,1,2,1,0,1,0,0,2
2186,60,2,1,4,1,1,2,4,1,1
5892,48,2,6,4,1,1,1,2,2,1
6617,25,1,1,5,2,1,1,1,0,1
1087,20,2,5,4,1,1,1,21,0,2
2439,51,1,7,4,1,1,2,0,0,1
2470,41,1,8,5,1,1,1,3,0,1
8701,40,1,10,5,1,1,1,5,1,1
6763,77,2,2,2,1,1,2,0,0,2
9171,68,2,5,3,1,1,2,4,0,2
10580,25,1,1,5,1,1,1,2,0,1
2044,17,1,1,4,1,1,2,2,0,2
3546,53,2,2,4,1,1,2,0,0,2
10010,14,2,1,3,1,1,1,5,0,2
6094,74,2,2,2,1,0,2,0,0,2
9222,60,1,8,4,1,1,2,0,0,1
1883,49,2,1,4,2,1,2,0,0,1
8071,62,2,4,2,1,1,2,0,0,2
6678,61,2,1,4,1,1,2,0,1,2
1235,47,2,1,4,1,1,2,5,0,2
4934,51,2,1,4,1,1,1,4,0,1
7277,36,2,1,5,1,1,1,2,0,1
7005,66,1,4,4,2,1,2,0,0,1
457,6,2,1,1,1,0,2,0,0,2
6494,51,2,2,3,1,1,2,0,0,2
7242,11,1,1,2,1,0,2,2,0,2
9323,10,1,1,2,1,1,2,1,0,2
1221,44,2,6,5,1,1,1,3,0,2
8364,24,2,4,5,1,1,1,5,2,2
6988,69,2,1,2,1,1,2,0,0,1
651,34,2,1,4,1,1,2,2,1,2
10519,77,1,3,3,2,1,2,0,0,2
9072,40,2,1,5,1,1,1,0,2,2
353,24,1,1,5,1,1,1,0,0,2
2843,68,2,1,3,1,0,2,0,0,2
1224,14,1,1,3,1,1,2,4,0,2
468,12,2,1,2,1,1,1,6,0,2
7252,65,2,6,4,1,1,2,0,0,1
1470,23,1,1,5,1,1,1,3,0,1
9747,35,1,7,5,1,1,1,5,0,1
3323,37,1,8,6,1,1,1,5,1,1
3603,52,2,7,4,1,1,2,6,0,2
9179,41,1,18,5,1,1,1,5,0,2
8359,47,2,5,4,1,1,2,2,0,2
3076,75,2,2,2,1,0,2,0,0,2
8390,27,1,1,5,1,1,1,12,1,1
2244,56,2,5,5,1,1,1,0,0,1
839,14,1,1,2,1,1,2,2,0,2
2454,17,1,1,4,1,1,1,4,0,1
4383,37,2,5,5,1,1,1,2,0,1
7958,27,1,5,5,1,1,1,4,0,1
2058,16,2,1,4,1,1,1,3,0,2
3024,19,2,1,5,1,1,1,6,0,1
1260,47,2,3,4,1,1,2,3,0,2
2491,16,1,1,4,1,1,1,5,0,2
10851,14,2,1,3,1,1,1,10,0,2
1974,15,2,1,3,1,1,2,4,2,2
7178,15,1,1,3,1,1,2,5,0,2
2396,82,2,3,5,1,1,1,0,0,1
3598,45,2,1,5,1,1,1,2,0,1
5953,67,2,1,3,1,0,2,0,0,2
3151,17,1,1,4,1,1,1,5,0,2
8975,45,1,12,4,1,1,2,4,0,1
6161,39,1,1,4,1,1,1,2,0,2
6335,34,2,1,4,1,1,1,5,0,1
2555,20,1,2,5,1,1,2,16,0,1
3247,48,2,5,4,1,1,1,4,0,1
4324,37,2,6,4,1,1,1,0,0,1
7499,52,2,1,4,1,1,1,1,0,2
4327,65,1,5,5,1,1,1,0,0,1
9013,57,2,5,4,1,1,2,1,0,1
7123,45,2,1,5,1,1,1,0,0,2
1089,83,1,3,4,1,1,2,0,0,2
3305,24,1,1,5,1,1,1,12,0,2
10583,65,2,1,3,1,1,2,0,0,1
1913,56,2,9,4,1,1,2,1,0,1
8671,35,1,8,4,1,1,2,0,0,1
6238,73,2,1,2,1,1,2,0,2,2
2090,44,2,6,5,1,1,1,5,0,1
7614,57,1,10,5,1,1,1,0,0,1
2611,19,2,1,4,1,1,2,2,0,2
9277,57,1,7,4,1,1,2,1,0,1
10545,65,1,1,2,1,1,2,0,0,1
6417,54,1,6,4,1,1,1,10,0,1
4821,71,2,1,3,1,1,2,0,0,2
9272,29,1,8,6,1,1,2,2,0,1
5909,51,2,5,4,1,1,2,0,0,1
8120,70,1,2,3,2, ,2,0,0,2
5664,65,1,7,5,2,1,2,0,0,2
4720,27,2,7,5,1,1,1,12,3,1
9279,27,2,6,5,1,1,1,4,2,1
3569,27,2,2,5,1,1,1,17,0,2
3100,42,2,6,5,1,1,1,5,0,1
10640,62,1,4,4,1,1,2,0,0,1
1053,39,2,4,4,1,1,1,5,1,1
9069,30,2,4,5,1,1,1,10,0,1
2269,58,1,9,5,1,1,2,2,0,1
7380,50,2,6,4,1,1,2,0,0,2
10393,17,2,1,4,1,1,1,20,4,2
10382,47,2,1,5,1,1,1,6,0,1
379,74,2,1,4,1,0,2,0,0,2
9662,15,1,1,3,1,1,1,6,0,2
7179,59,1,7,5,1,1,1,4,0,1
1904,11,1,1,2,1,1,2,3,0,1
4964,53,1,6,4,1,1,2,2,0,1
1836,52,2,5,5,1,1,1,5,0,1
7939,53,2,7,5,1,1,1,5,0,1
7867,26,2,6,5,2,1,1,6,1,1
8020,58,2,1,5,1,1,1,2,0,1
2678,9,2,1,2,1,1,1,5,1,2
6870,12,1,1,2,2,1,2,1,0,1
6177,49,2,4,4,1,1,2,0,0,2
2034,67,1,8,4,1,1,2,3,0,1
6329,38,1,6,4,1,1,1,5,0,1
10223,36,1,12,5,1,1,1,2,1,1
749,65,1,8,5,1,1,1,4,1,1
5936,80,2,3,3,1,1,2,0,0,2
7491,21,1,1,4,1,1,1,6,0,1
507,35,1,6,5,1,1,1,2,1,2
3692,60,1,4,3,1,1,2,0,0,2
10494,67,1,4,3,1,1,2,0,0,1
6247,64,2,1,2,1,1,2,0,0,2
3633,74,2,6,4,1,0,2,0,0,2
4613,25,2,1,5,1,1,1,42,0,1
6582,55,2,1,3,1,1,2,0,0,1
5993,50,2,1,5,1,1,2,1,1,1
10331,37,2,7,5,1,1,2,8,0,1
7892,40,2,6,3,2,1,1,2,0,1
4715,52,2,1,5,1,1,1,4,0,2
3295,72,2,3,3,1,1,2,1,0,2
2880,44,2,3,4,1,1,1,2,0,1
9382,11,1,1,2,1,1,2,0,0,1
4617,19,1,1,5,1,1,1,0,0,2
4959,59,2,2,4,1,1,1,2,0,1
8719,46,2,4,5,1,1,1,0,0,2
7831,80,1,5,3,1,0,2,0,0,2
9637,37,2,1,5,1,1,1,3,0,1
2071,79,2,2,2,1,0,2,0,0,2
1156,42,1,5,5,1,1,1,3,0,1
10648,41,2,6,5,2,1,1,2,0,1
9778,31,2,5,5,1,1,1,2,0,1
1641,9,2,1,2,1,1,2,3,0,2
6652,24,1,1,5,1,1,1,0,0,1
10202,39,1,12,5,1,1,1,10,3,1
6446,8,2,1,2,1,1,1,5,0,1
9858,70,1,4,4,1,1,2,0,0,2
9813,50,1,12,5,1,1,1,1,0,1
8300,23,1,1,5,1,1,1,0,0,1
9995,23,1,6,5,1,1,1,6,1,1
6191,77,1,2,2,1,0,2,0,0,2
5822,54,1,10,4,1,1,2,0,0,2
1810,9,1,1,2,1,1,2,3,0,2
227,49,2,1,5,1,1,1,2,0,2
6319,53,1,6,4,1,1,1,5,0,1
4884,56,1,5,5,1,1,2,0,0,1
672,63,2,1,4,1,1,2,0,0,1
1140,79,2,1,4,1,1,2,1,0,2
2409,44,2,1,5,1,1,1,4,0,1
5438,78,1,5,2,1,0,2,0,0,2
97,83,2,1,2,1,0,2,0,0,2
5989,59,2,18,4,2,1,1,0,0,1
6291,55,2,1,4,1,1,2,0,0,2
8543,37,2,7,5,1,1,1,5,0,2
3407,74,1,3,4,1,1,2,0,0,2
10546,62,1,8,4,1,1,2,0,0,1
7156,67,2,4,4,1,1,2,0,0,2
1123,46,2,1,5,1,1,2,6,0,1
9816,51,1,8,4,1,1,2,0,0,1
2731,45,2,6,4,1,1,2,4,0,1
1112,30,2,1,5,1,1,1,0,0,1
5559,84,2,2,2,2, ,2,0,0,2
1172,66,1,8,4,1,0,2,3,2,1
6803,18,1,1,4,1,1,1,2,0,1
6108,73,2,2,2,2,0,2,0,0,2
1473,26,1,7,5,1,1,1,6,0,1
2485,59,2,3,4,1,1,2,2,0,2
10417,54,1,9,4,1,1,2,1,0,1
109,50,1,6,4,1,1,1,2,0,1
10272,28,2,6,5,1,1,1,4,2,1
6856,8,2,1,2,1, ,2,0,1,2
3522,64,2,2,3,1,1,2,2,0,1
2185,58,1,4,4,1,1,2,2,0,2
6901,61,1,5,4,2,1,2,0,0,1
7430,63,1,6,3,2,0,2,0,0,2
8250,47,1,5,4,2,1,2,0,0,2
7669,63,1,9,4,1,1,2,0,0,2
7871,60,2,1,3,2,1,1,0,0,2
2022,75,1,1,2,1,1,1,10,3,2
6257,13,1,1,3,1,1,2,0,0,1
1387,36,1,6,5,1,1,2,2,0,1
3602,84,2,2,2,1,0,2,0,0,2
7683,78,2,2,2,1,0,2,0,0,2
8141,43,2,7,5,2,1,1,4,0,1
4107,57,2,3,5,1,1,2,5,0,1
6787,32,2,8,5,1,1,1,1,0,1
2705,19,1,1,5,1,1,1,2,0,2
2113,18,1,1,4,1,1,1,21,0,1
7000,68,1,3,2,2,1,2,0,0,1
10858,35,2,1,5,1,1,1,0,0,2
1363,38,1,6,5,1,1,2,3,0,1
9073,69,1,5,4,1,1,2,0,0,1
8853,51,2,5,4,1,1,2,4,0,2
4174,54,1,6,5,1,1,1,0,0,1
9785,50,2,4,4,1,1,1,3,0,1
6147,47,2,10,4,1,1,1,3,0,1
10861,80,2,1,2,1,0,2,0,0,2
6217,10,1,1,2,1,1,2,3,0,2
5823,51,2,5,4,1,1,2,4,1,1
8662,43,2,10,5,1,1,1,1,0,1
7275,28,2,6,5,1,1,1,10,1,1
8539,70,2,1,3,1,0,2,0,0,2
5333,59,1,7,5,1,1,2,0,0,1
9189,37,1,9,5,1,1,1,12,1,1
3384,75,1,3,4,1,0,2,0,0,2
2055,56,1,6,5,1,1,2,5,2,2
2097,56,1,5,4,1,1,2,0,0,2
1559,48,2,5,4,1,1,2,0,0,1
6986,19,2,1,5,1,1,1,8,0,1
3149,52,1,11,4,1,1,2,0,0,2
6745,51,2,1,4,1,1,2,4,0,1
4422,25,1,4,5,1,1,1,12,1,1
1322,65,2,6,3,1,1,2,0,0,1
2272,19,2,1,4,1,1,1,3,4,1
8343,77,2,2,2,1,0,2,0,0,2
168,15,2,1,3,1,1,1,1,0,1
7134,56,2,1,3,1,1,2,0,0,1
9867,54,2,1,5,1,1,2,4,1,1
9751,46,1,8,5,1,1,1,5,0,1
705,46,1,11,5,1,1,2,4,0,1
647,58,1,7,4,1,1,2,2,0,1
3070,9,1,1,2,1,1,2,0,0,2
7043,58,2,1,3,2,1,2,0,0,1
9165,48,2,1,5,1,1,1,10,0,2
1402,21,2,4,3,1,1,1,3,0,2
6775,43,2,5,4,1,1,2,0,0,1
8214,54,1,9,4,1,1,2,0,0,1
9588,74,2,3,2,1,0,2,0,0,2
10341,38,2,5,5,1,1,2,5,0,1
3648,22,2,2,5,1,1,2,12,0,1
10481,55,2,6,4,1,1,1,1,0,1
645,46,1,8,5,1,1,2,2,1,1
6979,54,2,1,5,1,1,1,3,0,1
8077,65,2,4,3,1,1,2,0,0,1
1348,60,2,3,2,1,1,2,3,0,2
6427,47,2,1,4,1,1,1,2,0,1
4585,54,1,6,5,1,1,1,2,0,2
4768,50,2,4,4,1,1,2,5,0,1
601,52,1,8,5,1,1,1,2,0,1
2831,28,1,6,5,1,1,1,9,0,1
6012,48,2,6,4,1,1,1,3,0,1
10380,21,1,1,5,1,1,1,7,0,2
3803,34,2,8,5,2,1,1,2,0,1
648,54,2,2,4,1,1,2,2,2,1
10013,7,1,1,2,1,1,2,0,0,2
2970,68,2,3,4,1,1,2,0,0,1
819,10,2,1,2,1,1,2,5,0,2
825,78,2,2,4,1,1,2,0,0,2
7335,14,1,1,3,1,1,1,6,0,2
6757,27,2,5,5,1,1,1,0,0,1
7326,69,1,2,4,2,1,2,0,0,2
10734,70,2,1,3,1,1,2,0,0,2
6844,73,1,3,2,1,1,2,0,0,1
2704,21,2,2,5,1,1,1,2,0,2
8498,19,1,1,5,1,1,2,8,0,1
